009415,KR7009411000,태영건설우,0,1,01,N,2557480
009420,KR7009420001,한올바이오파마,0,1,01,N,52240638
009440,KR7009440009,KC그린홀딩스,0,1,01,N,22434980
009450,KR7009450008,경동나비엔,0,1,01,N,12739510
009460,KR7009460007,한창제지,0,1,01,N,59667486
009470,KR7009470006,삼화전기,0,1,01,N,6613820
009540,KR7009540006,한국조선해양,0,1,01,N,70773116
009580,KR7009580002,무림P&P,0,1,01,N,62368324
009680,KR7009680000,모토닉,0,1,01,N,33000000
009770,KR7009770009,삼정펄프,0,1,01,N,2499971
009810,KR7009810003,엔케이물산,0,1,01,N,83578428
009830,KR7009830001,한화솔루션,0,1,01,N,159864497
009835,KR7009831009,한화솔루션우,0,1,01,N,1123737
009970,KR7009970005,영원무역홀딩스,0,1,01,N,13635592
010040,KR7010040004,한국내화,0,1,01,N,22863632
010050,KR7010050003,우리종금,0,1,01,N,674203406
010060,KR7010060002,OCI,0,1,01,N,23849371
010100,KR7010100006,한국프랜지,0,1,01,N,30450420
010120,KR7010120004,LS ELECTRIC,0,1,01,N,30000000
010130,KR7010130003,고려아연,0,1,01,N,18870000
010140,KR7010140002,삼성중공업,0,1,01,N,630000000
010145,KR7010141000,삼성중공우,0,1,01,N,114845
010400,KR7010400000,우진아이엔에스,0,1,01,N,7622000
010420,KR7010420008,한솔PNS,0,1,01,N,20493012
010580,KR7010580009,지코,0,1,01,N,64581636
010600,KR7010600005,웰바이오텍,0,1,01,N,43010106
010620,KR7010620003,현대미포조선,0,1,01,N,39942149
010640,KR7010640001,진양폴리,0,1,01,N,10000000
010660,KR7010660009,화천기계,0,1,01,N,22000000
010690,KR7010690006,화신,0,1,01,N,34920410
010770,KR7010770006,평화홀딩스,0,1,01,N,14625466
010780,KR7010780005,아이에스동서,0,1,01,N,30892606
010820,KR7010820009,퍼스텍,0,1,01,N,46764840
010950,KR7010950004,S-Oil,0,1,01,N,112582792
010955,KR7010951002,S-Oil우,0,1,01,N,4021927
010960,KR7010960003,삼호개발,0,1,01,N,25000000
011000,KR7011000007,진원생명과학,0,1,01,N,33118808
011070,KR7011070000,LG이노텍,0,1,01,N,23667107
011090,KR7011090008,에넥스,0,1,01,N,59991641
011150,KR7011150000,CJ씨푸드,0,1,01,N,35930773
011155,KR7011151008,CJ씨푸드1우,0,1,01,N,200000
011170,KR7011170008,롯데케미칼,0,1,01,N,34275419
011200,KR7011200003,HMM,0,1,01,N,316552195
011210,KR7011210002,현대위아,0,1,01,N,27195083
011230,KR7011230000,삼화전자,0,1,01,N,10457940
011280,KR7011280005,태림포장,0,1,01,N,70805940
011300,KR7011300001,성안,0,1,01,N,56857860
011330,KR7011330008,유니켐,0,1,01,N,67672282
011390,KR7011390002,부산산업,0,1,01,N,1056000
011420,KR7011420007,갤럭시아에스엠,0,1,01,N,27549644
011500,KR7011500006,한농화성,0,1,01,N,15637042
011690,KR7011690005,유양디앤유,0,1,01,N,58494201
011700,KR7011700002,한신기계,0,1,01,N,32446151
011760,KR7011760006,현대상사,0,1,01,N,13228966
011780,KR7011780004,금호석유,0,1,01,N,30467691
011785,KR7011781002,금호석유우,0,1,01,N,3023486
011790,KR7011790003,SKC,0,1,01,N,37534555
011810,KR7011810009,STX,0,1,01,N,19726902
011930,KR7011930005,신성이엔지,0,1,01,N,173730185
012030,KR7012030003,DB,0,1,01,N,201173933
012160,KR7012160008,영흥,0,1,01,N,85826509
012170,KR7012170007,키위미디어그룹,0,1,01,N,197284650
012200,KR7012200002,계양전기,0,1,01,N,32600000
012205,KR7012201000,계양전기우,0,1,01,N,1400000
012280,KR7012280004,영화금속,0,1,01,N,45451006
012320,KR7012320008,경동인베스트,0,1,01,N,2365023
012330,KR7012330007,현대모비스,0,1,01,N,95054694
012450,KR7012450003,한화에어로스페이스,0,1,01,N,50630000
012510,KR7012510004,더존비즈온,0,1,01,N,29672700
012600,KR7012600003,청호컴넷,0,1,01,N,8576351
012610,KR7012610002,경인양행,0,1,01,N,40906365
012630,KR7012630000,HDC,0,1,01,N,59741721
012690,KR7012690004,모나리자,0,1,01,N,36571255
012750,KR7012750006,에스원,0,1,01,N,37999178
012800,KR7012800009,대창,0,1,01,N,91140499
013000,KR7013000005,세우글로벌,0,1,01,N,28705031
013360,KR7013360003,일성건설,0,1,01,N,54024880
013520,KR7013520002,화승알앤에이,0,1,01,N,64561210
013570,KR7013570007,디와이,0,1,01,N,26319633
013580,KR7013580006,계룡건설,0,1,01,N,8930907
013700,KR7013700000,까뮤이앤씨,0,1,01,N,45152280
013870,KR7013870001,지엠비코리아,0,1,01,N,19072280
013890,KR7013890009,지누스,0,1,01,N,14406749
014130,KR7014130009,한익스프레스,0,1,01,N,12000000
014160,KR7014160006,대영포장,0,1,01,N,108394549
014280,KR7014280002,금강공업,0,1,01,N,24421719
014285,KR7014281000,금강공업우,0,1,01,N,589875
014440,KR7014440002,영보화학,0,1,01,N,20000000
014530,KR7014530000,극동유화,0,1,01,N,34869420
014580,KR7014580005,태경비케이,0,1,01,N,27583100
014680,KR7014680003,한솔케미칼,0,1,01,N,11295195
014710,KR7014710008,사조씨푸드,0,1,01,N,17218543
014790,KR7014790000,한라,0,1,01,N,38874942
014820,KR7014820005,동원시스템즈,0,1,01,N,25618511
014825,KR7014821003,동원시스템즈우,0,1,01,N,265358
014830,KR7014830004,유니드,0,1,01,N,8889843
